c_01	c_1	c_2	n_1	n_2	c_3	c_4	c_5	n_3	c_6	t_1	n_4	n_5	n_6	n_7	n_8	n_9	n_10	n_11	n_12	n_13	n_14	n_15	n_16	n_17	n_18	n_19	n_20	n_21	n_22	c_7	n_23	n_24	n_25	n_26	n_27
2222420151584711731	34453685010072459	538826942497240370	172.066	35.4794	7555030694101606672	NaN	8146055994240252581	1	6843963171864976598	1487578209416	1	1	14.5	19	34	1	1	1	1	1	1	1616.5	17.5	1529.5	241	3401.5	125.5	1	1	6843963171864976598	1	1	1	1	5.5
11272124893716431009	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
8397012292781926546	34453685010072459	8875618057464822515	172.187	56.0326	10199864769168044432	NaN	8080533469335952745	1	17280693952210522585	1459928231262	1	1	95.5	49	1	28	25	706	1	1	1	578.5	1799.5	2657.5	4300	9332.5	652	1	1	6843963171864976598	1	1	1	1	1
13599939913956463489	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
1264750819225486745	14771401151246747869	3875281194045982152	181.894	47.897	12855404259964902474	NaN	5656685945142785391	1	6843963171864976598	1471187994285	1	28	10	56.5	1	10	1	26.5	2.5	1	1	1693	235	560.5	17.5	2503	199	1	1	6843963171864976598	1	1	1	1	1
13172798063398499696	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
11176238925340439197	14771401151246747869	2129178748950649482	169.275	47.3457	8235975695051530959	13383676124292904335	16244310678531341320	40	6843963171864976598	1452367872195	1	11.5	19	98.5	1	1729	1	1	11.5	1	1	2447.5	2750.5	7528	14302	27025	1016.5	1	1	6843963171864976598	1	1	1	13	1
266671037743153838	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
2647777560752937449	14771401151246747869	15715916080774902618	179.653	56.0583	18124316522908287676	13871198517152104089	9203211364990347262	41.5	15026583530804077823	1463403104309	1	1	1153	20.5	40	359965	2.5	101.5	1039	1	1	103450	21217	44110	86551	255325	2195.5	1	1	6843963171864976598	1	1	1	938.5	151
10449882625526985693	34453685010072459	14598088572018628957	170.056	59.1514	2771917408690442758	5073252831688358641	8494060603423735195	25	6843963171864976598	1464323962181	1	172	55	11.5	61	112	1	1	1	1	1	28	502	440.5	1628.5	2596	118	1	1	6843963171864976598	1	1	1	1	5.5
12606914810122475278	14771401151246747869	10042331214081538537	178.141	37.8519	17188042325796387627	14808939702743103928	16244310678531341320	34	14771401151246747869	1472870195303	1	1	25	59.5	1	8.5	10	1361.5	65.5	1	1	1	1337.5	2827	4460.5	8623	280	1	1	6843963171864976598	1	1	1	1	1
7150974748596185691	34453685010072459	8286680241381910257	182.891	47.918	7728751497385427149	15316689738187232527	3027499780234405913	1	14771401151246747869	1486031031109	1	1	83.5	17.5	254.5	1	16	289	68.5	1	1	7	767.5	1225	614.5	2611	160	1	1	6843963171864976598	1	1	1	1	13
6133812699627176422	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
9632840366125762516	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
15817064270809449516	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
2329031629266618113	14771401151246747869	11069455381598186931	160.869	45.34	9635603008648383983	NaN	5656685945142785391	40	6843963171864976598	1428595391452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	74.5	74.5	13	1	1	6843963171864976598	1	1	1	1	1
529617609752939638	14771401151246747869	4660484954393955857	171.665	53.7836	2990706663239105456	3542947390457618420	8494060603423735195	31	6843963171864976598	1464023037375	1	1	1375	22	83.5	26836	1	29.5	136	1	1	2425	12977.5	14396.5	27016	56812	697	1	1	6843963171864976598	1	1	1	1	151
13446835069699052921	34453685010072459	15694656548661744051	176.427	56.0094	8368477156682922943	NaN	5656685945142785391	130	6843963171864976598	1456326385404	1	11.5	397	17.5	1	1816	1	1	1	1	1	998.5	1397.5	4589.5	11251	18233.5	283	1	1	6843963171864976598	1	1	1	1	68.5
9250256966794195878	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
13376402978900109460	14771401151246747869	8641584921380348639	182.452	48.0375	12855404259964902474	NaN	8146055994240252581	1	6843963171864976598	1489329677278	1	1	4	13	1	1	2.5	1541.5	1	1	1	1	7	1	61	67	8.5	1	1	6843963171864976598	1	1	1	1	1
13210472495458105134	34453685010072459	3930792818718220751	178.792	57.1797	8912655272701870207	17788271402890404313	8080533469335952745	41.5	6843963171864976598	1468287469282	1	10	190	85	8.5	118	14.5	1729	1	1	1	22	10	7	1	37	14.5	1	1	6843963171864976598	1	1	1	1	4
14933546715503497999	34453685010072459	7638001807695707609	189.745	70.8093	11510683886111402549	NaN	5656685945142785391	1	14771401151246747869	1461208666309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
6008285649925625071	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
4530656543360522863	14771401151246747869	16020623782118324895	175.943	54.1736	11227386205850981012	1005512822884493509	8494060603423735195	40	6843963171864976598	1482830126395	1	1	316	100	17.5	1	5.5	67	19	1	1	1	152.5	886	1397.5	2434	52	1	1	6843963171864976598	1	1	1	1	5.5
4662392579068002503	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
13189105589534353378	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
53373189603462439	14771401151246747869	843703376530195203	176.26	60.9181	13983803425652018616	NaN	7763312587230008212	61	6843963171864976598	1480832759275	1	2.5	5.5	8.5	1	13	1	1	1	1	1	1	1	1	53.5	53.5	2.5	1	1	6843963171864976598	1	1	1	1	1
6829794204466646092	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
8189024410732374721	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
3135243948098851631	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
6443111766920617483	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
4473278108262342689	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
3062990527270667124	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
13058046380807045181	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
4160024479718173309	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
7136970999305184396	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
3197016660532050055	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
9878834253383590373	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
16296996703504041850	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
3136810562940856786	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
64364847358441786	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
8569988282285356592	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
8854629450156057186	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
1723223663764300715	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
15437670766052093906	34453685010072459	561279105243144101	158.391	40.8521	12582992406218851099	NaN	3027499780234405913	1	34453685010072459	1462801542146	1	1	83.5	46	275.5	1897	2.5	22	797.5	1	1	12803.5	1	757	52121.5	65680	484	1	1	6843963171864976598	1	1	1	119.5	14.5
4022325307304867120	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
13869578660722959763	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
10945600821178321667	14771401151246747869	18338085398158244201	132.32	66.708	7431924554772899137	7678693566015155663	16244310678531341320	1	6843963171864976598	1459586749400	1	1	86.5	25	1	593.5	20.5	2116	11.5	1	1	388	550	3013	1900	5848	295	1	1	6843963171864976598	1	1	1	49	1
6812050933424491141	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
15233327286029185413	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
15950474517027243484	14771401151246747869	18040239502904919311	172.125	35.0538	15327303923343906653	18287832618552294197	16244310678531341320	1	6843963171864976598	1469691767452	1	1	2.5	77.5	1	1	1	1	31	1	1	6208	22	2842	1150	10219	226	1	1	6843963171864976598	1	1	1	1	1
15934456653039536667	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
10295746326543148524	14771401151246747869	4660484954393955857	160.27	58.7171	15253248211262038743	NaN	8494060603423735195	1	6843963171864976598	1474812508196	1	1	53.5	10	1	25	2.5	2.5	1	1	1	137.5	193	2923	677.5	3928	95.5	1	1	6843963171864976598	1	1	1	1	1
16600101843293889010	14771401151246747869	1893537342624603550	179.104	49.3962	13511053462217847232	NaN	8080533469335952745	1	6843963171864976598	1465541128215	1	1016.5	122.5	304	1	68329	1	7	334	1	1	1	10	4468	34165	38641	221.5	1	1	6843963171864976598	1	1	1	1075	14.5
11678477192988784876	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
9389447532707078977	34453685010072459	10042331214081538537	181.725	45.995	9071431613809298736	NaN	16256945696872958129	1	6843963171864976598	1471407331433	1	121	14.5	52	8.5	352	1	1	1	1	1	1	1	1	121	121	4	1	1	6843963171864976598	1	1	1	1	4
11854611597261779631	34453685010072459	7638001807695707609	1	1	18312104889363715121	NaN	8502249246409317112	40	6843963171864976598	1450460632192	1	1	391	28	2314	22	17.5	622	26.5	1	1	1336	1	5677	1387	8398	127	1	1	6843963171864976598	1	1	1	1	26.5
7961310394283795046	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
17950338711359286385	14771401151246747869	3113004363984367867	180.996	56.2028	17465306663676244936	NaN	8086281313187210215	1	14771401151246747869	1468138642178	1	1	5.5	40	1	2840.5	1	1	8.5	1	1	1	1	1	655	655	23.5	1	1	6843963171864976598	1	1	1	2.5	1
1792888526830457647	34453685010072459	14550647659428803805	194.313	72.5782	9982925285917744893	7412476580897337143	8080533469335952745	29.5	6843963171864976598	1426823286361	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.5	1	1	6843963171864976598	1	1	1	1	1
15950488720187655597	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
1392427154445312005	34453685010072459	5510092180767269547	187.158	65.1552	14154448437801186102	NaN	16244310678531341320	1	6843963171864976598	1488542008161	1	2.5	2.5	5.5	1	134.5	1	1	61	1	1	1	18179.5	20612.5	19846	58636	643	1	1	6843963171864976598	1	1	1	58	1
11942630467667479536	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
11892078978707762066	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
17610600422817505208	14771401151246747869	7265916326799606203	114.917	60.197	7685069979219340590	201306070313696672	5083169309446148209	34	14771401151246747869	1474084320379	1	8.5	34	97	167.5	5750.5	1	10	592	1	1	5972.5	1	3784	13522	23276.5	239.5	1	1	6843963171864976598	1	1	1	446.5	5.5
1098921982134889576	14771401151246747869	16429264127763712662	175.85	50.8925	8119504745413324238	11022733714584056515	9203211364990347262	59.5	14771401151246747869	1465873482463	1	1	14.5	151	1	238	1	2.5	1	1	1	1	6476.5	6508	1	12983.5	370	1	1	6843963171864976598	1	1	1	1	1
1551336098839488987	14771401151246747869	12847913182067244580	157.125	46.9407	13301720600350218719	11666915786961068307	7941305549320701127	41.5	6843963171864976598	1454858747365	1	1	41.5	37	106	2.5	2.5	41.5	1	1	1	1888	130	8816.5	6065.5	16897	515.5	1	1	6843963171864976598	1	1	1	1	1
14788131794092794182	14771401151246747869	7265916326799606203	180.013	39.5803	6581091557036131177	NaN	1623365463662002816	44.5	6843963171864976598	1481435057169	1	1	8.5	26.5	1	8.5	1	7	1	1	1	137.5	94	1	1	230.5	8.5	1	1	6843963171864976598	1	1	1	1	1
6713116477865295243	14771401151246747869	8286680241381910257	160.189	47.1754	10323229920189365254	15747580427959029497	9203211364990347262	32.5	34453685010072459	1456720801239	1	4	536.5	533.5	2.5	50728	1	5.5	47.5	1	1	4085.5	1	5386	332.5	9802	271	1	1	6843963171864976598	1	1	1	107.5	118
8754615865752713733	34453685010072459	16498594452945528807	182.278	62.1515	10750116466499321167	10388664931232074264	8494060603423735195	29.5	6843963171864976598	1476802011469	1	1	58	61	92.5	8.5	2.5	2.5	1	1	1	1	14.5	25	155.5	193	25	1	1	6843963171864976598	1	1	1	1	10
12922948433240988888	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
11903179524322756128	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
1597617047170213101	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
9130003571572884921	14771401151246747869	3530813703860212903	185.88	63.598	17285744326937793943	NaN	8080533469335952745	1	14771401151246747869	1468399686332	1	1	13	38.5	1	1	1	1	1	1	1	1	2.5	1	1	2.5	2.5	1	1	6843963171864976598	1	1	1	1	1
751962358473226509	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
15624776469484980248	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
11143688972145900642	14771401151246747869	8450352336085833550	187.572	65.7496	653497308671232054	1682784643859211167	5656685945142785391	35.5	34453685010072459	1461153318425	1	1574.5	3961	253	1216	53980	16	62.5	841	1	1	35318.5	41390.5	56800	67147	200653	2231.5	1	1	6843963171864976598	1	1	1	1891	151
13490920230914152164	14771401151246747869	7265916326799606203	1	1	17188042325796387627	NaN	5083169309446148209	1	6843963171864976598	1489245491175	1	1	1	1	1	1	1	1	1	1	1	1345	5273.5	31	239.5	6886	170.5	1	1	6843963171864976598	1	1	1	1	1
923401576471706278	34453685010072459	17089004857331286805	161.663	45.1681	9635603008648383983	9347786370815981931	8494060603423735195	28	6843963171864976598	1477598887330	1	8.5	119.5	242.5	1	22985.5	1	1	52	1	1	2714.5	17827	19483	46855	86876.5	3728.5	1	1	6843963171864976598	1	1	1	1	5.5
917925926109647008	34453685010072459	93026412643587012	172.692	58.0557	1903660851557760738	NaN	16256945696872958129	1	6843963171864976598	1485060070294	1	1	64	13	37	7450	4	253	1732	1	1	4519	15289	34193.5	62813.5	116812	1207	1	1	6843963171864976598	1	1	1	224.5	4
242008273872197354	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
15126289554236531907	14771401151246747869	9507682382287913341	177.478	37.8234	10855837846870210727	16251349072652140214	8146055994240252581	47.5	6843963171864976598	1481581670166	1	1	68.5	58	31	7061.5	1	68.5	596.5	1	1	6682	7805.5	36061	202460	253006	4856.5	1	1	6843963171864976598	1	1	1	307	4
16572267108153352916	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
9538988975751662351	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
1752459463045214200	14771401151246747869	11740872891748772811	182.684	49.7015	18229522800004884422	15547720619566231198	16244310678531341320	1	6843963171864976598	1470464741127	1	1	11.5	8.5	1	985	1	1	1	1	1	1	1	980.5	424	1403.5	11.5	1	1	6843963171864976598	1	1	1	1	1
12178477079902798875	14771401151246747869	15197791967394326946	176.192	57.4793	9014416365170642882	15772866199656610978	8080533469335952745	32.5	10084418361213738322	1428745462435	1	11.5	437.5	311.5	121	21914.5	1	40	1513	1	1	389.5	25147	53834.5	72208	151576	1085.5	1	1	6843963171864976598	1	1	1	194.5	68.5
1786356446151157758	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
15386564776373833758	34453685010072459	14938565201320118594	156.741	47.2758	13301720600350218719	171511812675896760	16256945696872958129	28	6843963171864976598	1489157174229	1	1	17.5	7	16	8.5	2.5	4	31	1	1	1	1	3752.5	497.5	4249	91	1	1	6843963171864976598	1	1	1	2.5	4
15270396607639495152	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
1900276025117300312	34453685010072459	11755298922377696740	176.139	60.4019	13983803425652018616	NaN	8494060603423735195	29.5	14771401151246747869	1466415157219	1	7	1111	1	11.5	1	2.5	2.5	1	1	1	37	32.5	205	779.5	1051	146.5	1	1	6843963171864976598	1	1	1	1	151
15517783496283566261	14771401151246747869	8286680241381910257	175.44	60.5594	6220772307398391706	13871198517152104089	8494060603423735195	43	6843963171864976598	1467163547223	1	173.5	22	31	1	1726	7	10	35.5	1	1	479.5	28	1115.5	30344.5	31964.5	394	1	1	6843963171864976598	1	1	1	286	1
8471779534357819736	14771401151246747869	12175623836676022739	166.179	57.0527	13480366487271802578	NaN	8494060603423735195	1	6843963171864976598	1484571266199	1	26.5	5.5	17.5	1	277	1	1	1	1	1	166	1	1	127	292	5.5	1	1	6843963171864976598	1	1	1	1	1
11814803998424754094	14771401151246747869	12236148022553120681	165.277	54.5278	4116146026180573645	NaN	5656685945142785391	37	15026583530804077823	1425182806429	1	1	8.5	17.5	1	1	1	70	1	1	1	1	1	1	29.5	29.5	2.5	1	1	6843963171864976598	1	1	1	1	1
10357724511229027159	14771401151246747869	1908072780861807487	170.847	36.087	16870020786991271308	14805553423432444691	16244310678531341320	47.5	6843963171864976598	1457956385306	1	1	59.5	7	4	5297.5	2.5	193	209.5	1	1	9503.5	25129	1744	18208	54581.5	427	1	1	6843963171864976598	1	1	1	58	2.5
14969580694212850616	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
15133038586016935429	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
17381593475385800256	14771401151246747869	3875281194045982152	171.589	47.2897	12487734309619836211	NaN	5656685945142785391	1	6843963171864976598	1478190162375	1	1	1	14.5	1	8.5	1	1	1	1	1	181	1	11.5	499	689.5	25	1	1	6843963171864976598	1	1	1	1	1
15024041112445819487	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
2493789653513290162	14771401151246747869	11740872891748772811	161.396	42.5315	2605907981505228630	NaN	9728979009671476297	1	14771401151246747869	1478550745264	1	59.5	49	118	1	3274	1	1	251.5	1	1	40373.5	14360.5	9709	181738	246178	1922.5	1	1	6843963171864976598	1	1	1	428.5	1
12162835941252840784	14771401151246747869	3930792818718220751	175.273	36.5634	1515814145325380953	NaN	18039304162397308428	1	6843963171864976598	1472338237394	1	83.5	53.5	170.5	1	4726	1	4	37	1	1	9185.5	737.5	1271.5	51017.5	62209	2207.5	1	1	6843963171864976598	1	1	1	47.5	5.5
3890969813091665025	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
4781546092088796383	14771401151246747869	NaN	1	1	NaN	NaN	NaN	1	6843963171864976598	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6843963171864976598	1	1	1	1	1
6501516640856665401	34453685010072459	11186396799932224812	161.098	46.4208	4634343402597220142	11666915786961068307	9508986070882694562	17.5	6843963171864976598	1457086987337	1	1	146.5	52	29.5	71.5	1	109	263.5	1	1	6682	13408	7387	76816	104290	836.5	1	1	6843963171864976598	1	1	1	71.5	7
