n_1	n_2	n_3	t_01	c_02	c_01
1	1	1	1493916383540	7211344051127828516	1171768589126754929
1	1	1	1493916383541	4237331064773336951	1171768589126754929
1	1	1	1493916383542	10323685754356465240	1171768589126754929
1	1	1	1493916383542	3090357018464442228	1171768589126754929
1	1	1	1493916383542	7795014477960920971	1171768589126754929
1	1	1	1493916383543	4156443046364110129	1171768589126754929
2.5	1	1	1493916383563	3522447305411442635	6409954902502231528
1	1	1	1493916383577	8125968999753265313	1171768589126754929
1	1	1	1493916383582	2472963304183730430	1171768589126754929
1	1	1	1493916383583	14334786033124835469	1171768589126754929
1	1	1	1493916383587	2213510698705422988	1171768589126754929
11.5	1	1	1493916383598	15596424514926685300	6409954902502231528
1	1	1	1493916383613	4165132050234239758	1171768589126754929
1	1	1	1493916383619	13171840241786718460	1171768589126754929
1	1	1	1493916383628	8125968999753265313	1171768589126754929
1	1	1	1493916383639	1282075886047801105	1171768589126754929
1	1	1	1493916383644	16051887458063369019	1171768589126754929
1	1	1	1493916383645	16270325575650130306	1171768589126754929
1	1	1	1493916383647	16724677309490675751	1171768589126754929
1	1	1	1493916383658	2665815103940912083	1171768589126754929
1	1	1	1493916383661	14301880009343272377	1171768589126754929
1	1	1	1493916383662	12620260354460886254	1171768589126754929
1	1	1	1493916383663	14719060852985699203	1171768589126754929
14.5	1	1	1493916383669	7255543177891735343	6409954902502231528
1	1	1	1493916383673	16051887458063369019	1171768589126754929
1	1	1	1493916383675	7149394653658031729	1171768589126754929
1	1	1	1493916383677	18097213305980711748	1171768589126754929
1	1	1	1493916383677	7175125114780964094	1171768589126754929
1	1	1	1493916383682	3090357018464442228	1171768589126754929
5.5	1	1	1493916383684	8713501508307098951	6409954902502231528
7	1	1	1493916383685	12074464320850218373	6409954902502231528
5.5	1	1	1493916383688	14328131954571849991	6409954902502231528
1	1	1	1493916383689	12526498124752180550	1171768589126754929
1	1	1	1493916383691	7175125114780964094	1171768589126754929
1	1	1	1493916383694	14334786033124835469	1171768589126754929
1	1	1	1493916383700	16051887458063369019	1171768589126754929
1	1	1	1493916383712	10611007961394538213	1171768589126754929
1	1	1	1493916383715	8329363334437633690	1171768589126754929
1	1	1	1493916383725	4156443046364110129	1171768589126754929
1	1	1	1493916383731	16212571830582606286	1171768589126754929
1	1	1	1493916383735	18097213305980711748	1171768589126754929
1	1	1	1493916383743	16786007343058400356	1171768589126754929
1	1	1	1493916383746	10611007961394538213	1171768589126754929
1	1	1	1493916383749	9509178286244321665	1171768589126754929
1	1	1	1493916383750	4713790361491096347	1171768589126754929
1	1	1	1493916383752	9544145203823252426	1171768589126754929
1	1	1	1493916383755	1201322781187110448	1171768589126754929
19	1	1	1493916383759	9544145203823252426	6409954902502231528
1	1	1	1493916383760	6693655700021304589	6409954902502231528
1	1	1	1493916383762	16915420517823762086	1171768589126754929
1	1	1	1493916383763	17495809769729953216	1171768589126754929
2.5	1	1	1493916383766	17825877032759025809	6409954902502231528
1	1	1	1493916383780	14071703705427880016	1171768589126754929
1	1	1	1493916383781	14551030199892263089	1171768589126754929
1	1	1	1493916383793	6988111497050020337	1171768589126754929
1	1	1	1493916383794	17825877032759025809	1171768589126754929
1	1	1	1493916383798	6693655700021304589	1171768589126754929
1	1	1	1493916383798	7544290973015771269	1171768589126754929
5.5	1	1	1493916388758	11784542639830520062	561125193348965321
1	1	1	1493916396537	10519939351144491034	10283315851002262903
1	1	1	1493916396596	4969518460496101121	10283315851002262903
1	1	1	1493916396656	11464297685141444301	10283315851002262903
1	1	1	1493916396661	14475392532262432119	10283315851002262903
1	1	1	1493916396706	10354250474131609932	10283315851002262903
1	1	1	1493916396712	8821334166622436138	10283315851002262903
1	1	1	1493916396723	6484761099978166748	10283315851002262903
1	1	1	1493916396786	3090357018464442228	10283315851002262903
1	1	1	1493916397548	10354250474131609932	10843853054735826542
1	1	1	1493916397601	9635206088409830681	10843853054735826542
11.5	1	1	1493916397682	17792362826488250036	7667363254843699245
5.5	1	1	1493916397704	11784542639830520062	7667363254843699245
1	1	1	1493916397751	6693655700021304589	10843853054735826542
1	1	1	1493916397771	10354250474131609932	10843853054735826542
1	1	1	1493916400556	5083668607903247144	14613024065279819149
1	1	1	1493916400595	7175125114780964094	14613024065279819149
1	1	1	1493916400673	4969518460496101121	14613024065279819149
1	1	1	1493916401506	7175125114780964094	8456817978261023235
1	1	1	1493916401511	3522447305411442635	8456817978261023235
1	1	1	1493916401551	9635206088409830681	8456817978261023235
10	1	1	1493916401564	13340660697580136120	8456817978261023235
1	1	1	1493916401573	10519939351144491034	8456817978261023235
17.5	1	1	1493916401594	16270325575650130306	8456817978261023235
7	1	1	1493916401623	14551030199892263089	8456817978261023235
1	1	1	1493916401672	10323685754356465240	8456817978261023235
1	1	1	1493916401672	12806969774292955024	8456817978261023235
26.5	1	1	1493916401753	3188653217501372862	8456817978261023235
34	1	1	1493916401781	11464297685141444301	8456817978261023235
19	1	1	1493916402797	9544145203823252426	10642297788092315357
1	1	1	1493916408553	609458990075395780	16577525653689992495
1	1	1	1493916408576	4165132050234239758	16577525653689992495
1	1	1	1493916408584	9544145203823252426	16577525653689992495
1	1	1	1493916408613	11596807825546273725	16577525653689992495
1	1	1	1493916408622	13986906500558465958	16577525653689992495
1	1	1	1493916408649	8821334166622436138	16577525653689992495
1	1	1	1493916408667	6409821024638183003	16577525653689992495
1	1	1	1493916408678	15333947143918688868	16577525653689992495
1	1	1	1493916408707	2306293516632017215	16577525653689992495
1	1	1	1493916408746	11677852964895567355	16577525653689992495
1	1	1	1493916408763	16270325575650130306	16577525653689992495
1	1	1	1493916408789	5757841034815720035	16577525653689992495
4	1	1	1493916409505	17692629055980859056	10298227702474230568
5.5	1	1	1493916409521	9509178286244321665	3279021083640072691
26.5	1	1	1493916409557	3188653217501372862	3279021083640072691
1	1	1	1493916409601	6693655700021304589	3279021083640072691
1	1	1	1493916409608	11514123232483285001	10298227702474230568
11.5	1	1	1493916409617	2414941635428745510	10298227702474230568
1	1	1	1493916409619	18406810601368008974	10298227702474230568
4	1	1	1493916409626	17692629055980859056	10298227702474230568
7	1	1	1493916409637	14551030199892263089	10298227702474230568
22	1	1	1493916409653	2665815103940912083	3279021083640072691
11.5	1	1	1493916409654	2414941635428745510	10298227702474230568
1	1	1	1493916409682	3522447305411442635	3279021083640072691
2.5	1	1	1493916409688	17825877032759025809	10298227702474230568
1	1	1	1493916409691	11514123232483285001	10298227702474230568
11.5	1	1	1493916409729	2414941635428745510	10298227702474230568
5.5	1	1	1493916409797	15333947143918688868	3279021083640072691
19	1	1	1493916412742	3090357018464442228	12424075456460496612
17.5	1	1	1493916412770	16270325575650130306	12424075456460496612
1	1	1	1493916413587	12074464320850218373	9488101314102954095
1	1	1	1493916413615	9544145203823252426	9488101314102954095
1	1	1	1493916413664	8821334166622436138	9488101314102954095
4	1	1	1493916413697	2078712661038356466	2557011047635439044
1	1	1	1493916413744	16270325575650130306	9488101314102954095
1	1	1	1493916413771	16724677309490675751	9488101314102954095
1	1	1	1493916413782	3522447305411442635	9488101314102954095
1	1	1	1493916414615	2078712661038356466	2422094391784864837
1	1	1	1493916415562	2078712661038356466	14100876708312555801
1	1	1	1493916415564	2078712661038356466	14100876708312555801
1	1	1	1493916429602	3522447305411442635	2994137916869540203
17.5	1	1	1493916429708	3090357018464442228	2994137916869540203
17.5	1	1	1493916429725	16270325575650130306	2994137916869540203
16	1	1	1493916429731	4165132050234239758	2994137916869540203
1	1	1	1493916433536	4156443046364110129	17769553700956852836
1	1	1	1493916433557	8713501508307098951	17769553700956852836
1	1	1	1493916433698	8125968999753265313	17769553700956852836
1	1	1	1493916433721	16724677309490675751	17769553700956852836
22	1	1	1493916434782	2665815103940912083	4384450126974427543
34	1	1	1493916439512	11464297685141444301	11761339067236812532
13	1	1	1493916439516	6128772998293150340	11761339067236812532
5.5	1	1	1493916439519	1865641166795777515	11761339067236812532
1	1	1	1493916439522	9815564106453972898	11761339067236812532
1	1	1	1493916439523	10519939351144491034	11761339067236812532
1	1	1	1493916439546	4969518460496101121	11761339067236812532
4	1	1	1493916439553	17804087883679316987	11761339067236812532
4	1	1	1493916439600	2078712661038356466	11761339067236812532
17.5	1	1	1493916439620	6170152359000037503	11761339067236812532
1	1	1	1493916439621	7175125114780964094	11761339067236812532
1	1	1	1493916439656	280861091092090004	11761339067236812532
1	1	1	1493916439679	6693655700021304589	11761339067236812532
1	1	1	1493916439679	7794160276957405502	11761339067236812532
13	1	1	1493916439681	17495809769729953216	11761339067236812532
5.5	1	1	1493916439716	8973592366269574143	11761339067236812532
1	1	1	1493916439736	4631975640642555313	11761339067236812532
4	1	1	1493916439739	7769475363052365799	11761339067236812532
5.5	1	1	1493916439739	1865641166795777515	11761339067236812532
4	1	1	1493916439743	14551410799092051783	11761339067236812532
1	1	1	1493916439744	17438889372631961012	11761339067236812532
17.5	1	1	1493916439751	3090357018464442228	11761339067236812532
1	1	1	1493916439791	13827568209917845441	11761339067236812532
1	1	1	1493916443525	17207035804849283887	3881201837297951063
1	1	1	1493916443681	14334786033124835469	3881201837297951063
19	1	1	1493916443682	2665815103940912083	8407826814520842572
1	1	1	1493916443711	16051887458063369019	3881201837297951063
1	1	1	1493916443742	1865641166795777515	3881201837297951063
5.5	1	1	1493916444509	1865641166795777515	3279021083640072691
13	1	1	1493916444533	3357165528367806273	3279021083640072691
1	1	1	1493916444535	16724677309490675751	3279021083640072691
4	1	1	1493916444536	3429925126979541675	3279021083640072691
13	1	1	1493916444564	6128772998293150340	3279021083640072691
4	1	1	1493916444566	4237331064773336951	3279021083640072691
16	1	1	1493916444574	17207035804849283887	3279021083640072691
8.5	1	1	1493916444594	13986906500558465958	3279021083640072691
1	1	1	1493916444595	4969518460496101121	3279021083640072691
4	1	1	1493916444601	6642493793780283821	3279021083640072691
1	1	1	1493916444608	7175125114780964094	3279021083640072691
4	1	1	1493916444611	9268165073726882938	3279021083640072691
1	1	1	1493916444622	10354250474131609932	3279021083640072691
1	1	1	1493916444622	7175125114780964094	3279021083640072691
8.5	1	1	1493916444684	83276891720283157	3279021083640072691
5.5	1	1	1493916444751	1865641166795777515	3279021083640072691
7	1	1	1493916444767	2306293516632017215	3279021083640072691
1	1	1	1493916447552	3054879351439382847	3768877970994226856
1	1	1	1493916454540	3522447305411442635	12356956785922610505
1	1	1	1493916454552	3447487909374375982	12356956785922610505
1	1	1	1493916454584	3188653217501372862	12356956785922610505
1	1	1	1493916454655	12806969774292955024	12356956785922610505
7	1	1	1493916455695	2306293516632017215	1696119424336771689
17.5	1	1	1493916455750	3090357018464442228	1696119424336771689
1	1	1	1493916457521	11464297685141444301	12804963821131223341
1	1	1	1493916457521	1522857077981898057	12804963821131223341
1	1	1	1493916457528	12575911765165677538	12804963821131223341
1	1	1	1493916457539	12575911765165677538	12804963821131223341
1	1	1	1493916457543	15581038233206420374	12804963821131223341
1	1	1	1493916457543	16051887458063369019	12804963821131223341
1	1	1	1493916457576	16785612142872771223	12804963821131223341
1	1	1	1493916457580	10693896803514645228	12804963821131223341
1	1	1	1493916457586	3090357018464442228	12804963821131223341
1	1	1	1493916457587	14551030199892263089	12804963821131223341
1	1	1	1493916457589	2306293516632017215	12804963821131223341
1	1	1	1493916457590	12074464320850218373	12804963821131223341
1	1	1	1493916457590	2516783799893472412	12804963821131223341
1	1	1	1493916457597	15796853369399358206	12804963821131223341
1	1	1	1493916457605	16915420517823762086	12804963821131223341
1	1	1	1493916457606	16724677309490675751	12804963821131223341
1	1	1	1493916457608	16051887458063369019	12804963821131223341
1	1	1	1493916457609	4061834014911554768	12804963821131223341
1	1	1	1493916457611	4092956285796801029	12804963821131223341
1	1	1	1493916457616	10353035705800390005	12804963821131223341
1	1	1	1493916457616	15502105708689536654	12804963821131223341
1	1	1	1493916457620	11994185040570348632	12804963821131223341
1	1	1	1493916457634	9770110817929854883	12804963821131223341
1	1	1	1493916457635	8821334166622436138	12804963821131223341
1	1	1	1493916457637	4075770345090387451	12804963821131223341
1	1	1	1493916457640	6409821024638183003	12804963821131223341
1	1	1	1493916457641	3357165528367806273	12804963821131223341
1	1	1	1493916457642	16051887458063369019	12804963821131223341
1	1	1	1493916457644	3532404460958192543	12804963821131223341
1	1	1	1493916457653	3447487909374375982	12804963821131223341
1	1	1	1493916457653	5757841034815720035	12804963821131223341
1	1	1	1493916457664	4165132050234239758	12804963821131223341
1	1	1	1493916457667	14551410799092051783	12804963821131223341
1	1	1	1493916457673	8343736146640960369	12804963821131223341
1	1	1	1493916457681	7692417240246312261	12804963821131223341
1	1	1	1493916457690	6693655700021304589	12804963821131223341
1	1	1	1493916457693	8329363334437633690	12804963821131223341
1	1	1	1493916457704	4097475738091023810	12804963821131223341
1	1	1	1493916457707	2665815103940912083	12804963821131223341
1	1	1	1493916457708	4654840240992873202	12804963821131223341
1	1	1	1493916457708	9644117629515919242	12804963821131223341
1	1	1	1493916457711	14475392532262432119	12804963821131223341
1	1	1	1493916457716	15673479281508308938	12804963821131223341
1	1	1	1493916457718	14301880009343272377	12804963821131223341
1	1	1	1493916457719	16051887458063369019	12804963821131223341
1	1	1	1493916457724	3607925427713835917	12804963821131223341
1	1	1	1493916457724	4047866789105428524	12804963821131223341
1	1	1	1493916457725	13171840241786718460	12804963821131223341
1	1	1	1493916457725	14071703705427880016	12804963821131223341
1	1	1	1493916457726	2516783799893472412	12804963821131223341
