c_02	n_1	n_2	n_3	n_4	n_5	n_6	n_7	n_8	n_9
9627379689904668052	1	1	1	1	1	1	1	1	1
6279494837271361389	205552	112	10696	161.5	34496.5	160201	3770.5	1	1
8911943898035781581	1	1	1	1	1	1	1	1	1
8066570126309963470	1	1	1	1	1	1	1	1	1
1879470780691007595	1	1	1	1	1	1	1	1	1
2530349130163410042	1	1	1	1	1	1	1	1	1
10055064472292660905	1	1	1	1	1	1	1	1	1
9180908368397151700	187742	89.5	1951	144290	13438	28066	979	1	1
271485309713968977	2495.5	5.5	1	1	2495.5	1	1	1	1
18302787380932458559	1	1	1	1	1	1	1	1	1
1012863962334682835	1	1	1	1	1	1	1	1	1
14205956461309256834	1	1	1	1	1	1	1	1	1
5423278847203435406	1	1	1	1	1	1	1	1	1
9305672899407571376	125.5	4	1	1	125.5	1	1	1	1
15590543891938933762	267152	139	8434	17629	85712.5	155380	2132.5	1	1
6995059521249668899	1	1	1	1	1	1	1	1	1
16939121300228120728	1	1	1	1	1	1	1	1	1
2521826203869421919	208483	166	27593.5	1522	82048	97322.5	2207.5	1	1
9731303488075637890	75311.5	53.5	2836	29231.5	11881	31366	1319.5	1	1
828243151071811524	1	1	1	1	1	1	1	1	1
4346717626534988256	1	1	1	1	1	1	1	1	1
7744219002057317694	46654	31	11693.5	4007.5	7325.5	23630.5	1024	1	1
9475669568121270974	6902.5	31	1	2860	4043.5	1	20.5	1	1
13884593474981695865	1	1	1	1	1	1	1	1	1
2732807009008837320	37817.5	11.5	1	1	8558.5	29260	1055.5	1	1
7935836974162084131	9041.5	46	1	1	5081.5	3961	8.5	1	1
14255447991064539241	15182.5	20.5	1571.5	1	2740	10873	1	1	1
12468869795209414293	1924	4	1	1924	1	1	1	1	1
8197725092980419060	476.5	5.5	77.5	1	322	79	1	1	1
17054457021480611484	1	1	1	1	1	1	1	1	1
12130556392521739374	1	1	1	1	1	1	1	1	1
14472482152396645778	1	1	1	1	1	1	1	1	1
3604685858333604328	27076	46	2258.5	272.5	692.5	23855.5	455.5	1	1
16081792576017369085	1	1	1	1	1	1	1	1	1
10432480102151443083	66181	25	9127	30382	18031	8644	977.5	1	1
4044278443700593516	10067.5	22	4475.5	1	3655	1939	581.5	1	1
5475874769429388135	1	1	1	1	1	1	1	1	1
7806740429605945352	41213.5	86.5	1	1	19087	22127.5	725.5	1	1
9246158022471603143	1	1	1	1	1	1	1	1	1
17616597679854434583	1	1	1	1	1	1	1	1	1
10097011903033749950	1	1	1	1	1	1	1	1	1
14767173868291610263	1	1	1	1	1	1	1	1	1
13515500044953860435	1	1	1	1	1	1	1	1	1
1201710255941634973	220	5.5	167.5	53.5	1	1	1	1	1
16028871342682511722	327961	109	81626.5	3128.5	57083.5	186126	5074	1	1
13024463767191470313	1	1	1	1	1	1	1	1	1
16074700469727882739	5669.5	5.5	5669.5	1	1	1	92.5	1	1
8848933166511173069	72688	82	1436.5	1	30755.5	40498	469	1	1
9402421494478705977	1	1	1	1	1	1	1	1	1
3133507523848057104	118	5.5	1	1	40	79	1	1	1
16928453323112946560	1163.5	7	1	226	352	587.5	1	1	1
12511176328452184789	1	1	1	1	1	1	1	1	1
16785612142872771223	6452.5	16	1	1	938.5	5515	1	1	1
14527007983929770676	1	1	1	1	1	1	1	1	1
9958559280441868753	16963	16	2836	1	1	14128	14.5	1	1
8979364215760564521	93832	286	940	24095.5	37421.5	31378	82	1	1
14584025742009549525	11792.5	20.5	10607.5	259	286	643	14.5	1	1
12785044730237038151	77524	103	1	15397	29380	32749	22	1	1
12442774125827969065	1	1	1	1	1	1	1	1	1
17517996274445525603	1	1	1	1	1	1	1	1	1
12821408301855353715	1	1	1	1	1	1	1	1	1
15550739390178270669	4360	5.5	1	1	1	4360	1	1	1
11239614369889550937	364	7	1	1	58	307	1	1	1
1967874091803804870	2273.5	10	1	1	1037.5	1237	16	1	1
13758897998212765726	1231	5.5	1	1	1231	1	1	1	1
7101664395018605337	19120	28	6661	1	1672	10789	271	1	1
17550931185011814911	91030	85	11401	6026.5	13942	59663.5	151	1	1
10503830746502467854	51257.5	20.5	34331.5	278.5	1	16649.5	1228	1	1
1477764694144534415	45268	22	1	14524	24770.5	5975.5	577	1	1
11325759099522380091	4532.5	14.5	1	2390.5	2143	1	14.5	1	1
346734303289135796	63877	106	7	1025.5	50692	12155.5	2785	1	1
11334164203263472446	28615	16	656.5	433	1109.5	26419	575.5	1	1
13881654000568790611	1	1	1	1	1	1	1	1	1
17614940955379998667	3104.5	7	1598.5	353.5	1154.5	1	80.5	1	1
15680335032613261150	796	2.5	1	796	1	1	1	1	1
164243946071617130	1	1	1	1	1	1	1	1	1
5834842528583714183	31298.5	20.5	1	32.5	6737.5	24530.5	125.5	1	1
1360666678660567313	8888.5	11.5	1331.5	680.5	1	6878.5	25	1	1
5833332352153183000	11936.5	16	1	4966	6860.5	112	1	1	1
3533465804409875351	1643.5	2.5	1643.5	1	1	1	25	1	1
7470020194793460455	1	1	1	1	1	1	1	1	1
3743068970326798003	1	1	1	1	1	1	1	1	1
3406656117921262927	3749.5	14.5	1	1417	386.5	1948	1	1	1
17364132118208031509	1	1	1	1	1	1	1	1	1
2339587596292041067	1	1	1	1	1	1	1	1	1
10233483074910619926	137554	76	33457	60806.5	39029.5	4264	988	1	1
9774093151052785906	7702	19	1375	1	5725	604	1	1	1
10602242036952555803	1	1	1	1	1	1	1	1	1
11476247925921124661	1	1	1	1	1	1	1	1	1
695717849347936490	7493.5	7	1	7493.5	1	1	1	1	1
5902951721495362112	1	1	1	1	1	1	1	1	1
4171078121391428148	1	1	1	1	1	1	1	1	1
949381523663223190	1	1	1	1	1	1	1	1	1
14839134753992642835	1	1	1	1	1	1	1	1	1
7835768300139423035	1	1	1	1	1	1	1	1	1
15874291406963816329	1	1	1	1	1	1	1	1	1
13970398060417069565	1	1	1	1	1	1	1	1	1
1032143686575261460	10	2.5	1	1	1	10	1	1	1
13939688981528535125	1	1	1	1	1	1	1	1	1
12587760995329306301	3251.5	29.5	1	77.5	2336.5	839.5	19	1	1
9087778686173464386	35467	10	10390	25078	1	1	341.5	1	1
17527738291900581525	5080	17.5	1	1024	1021	3037	1	1	1
9674220134558557172	104014	293.5	1	19189	43994.5	40832.5	52	1	1
18420155311879266374	1	1	1	1	1	1	1	1	1
4814940080756618202	1	1	1	1	1	1	1	1	1
7467736956513945844	1	1	1	1	1	1	1	1	1
5094911842789425165	1	1	1	1	1	1	1	1	1
13508841744990093175	2041	11.5	31	1	361	1651	62.5	1	1
7268465119537049124	37732	38.5	439	14413	10237	12646	113.5	1	1
6079733706694358202	22534	35.5	740.5	3847	2741.5	15208	907	1	1
12869411266677196162	443126	98.5	169778	1	43282	230068	6476.5	1	1
12136120816457128676	417043	97	52115.5	66176.5	134695	164059	19939	1	1
14554165363286069008	1	1	1	1	1	1	1	1	1
15460532531084677893	10199.5	8.5	1	1	6344.5	3856	146.5	1	1
1683878840724087760	1	1	1	1	1	1	1	1	1
5755093238132291284	14215	17.5	1	8042.5	5636.5	538	31	1	1
16002578558377899059	1	1	1	1	1	1	1	1	1
17729599468771555494	1	1	1	1	1	1	1	1	1
357363425510861542	8.5	2.5	1	8.5	1	1	1	1	1
4220797271001226155	205	2.5	1	1	205	1	1	1	1
4075770345090387451	1	1	1	1	1	1	1	1	1
10828511992746965802	4867	11.5	1	1	619	4249	23.5	1	1
6911988853436428439	1163.5	10	290.5	7	124	745	1	1	1
6029913805191671003	1	1	1	1	1	1	1	1	1
15441731574871838758	232351	68.5	26461	1	23584	182308	5579.5	1	1
12521314760109334833	1	1	1	1	1	1	1	1	1
6027624560602432585	1	1	1	1	1	1	1	1	1
10569890122985623996	30397	32.5	1	10504	1948	17947	106	1	1
8878020942418567878	11281	7	1	1	9238	2044	1	1	1
15044717545723299370	5608	13	1	1	1049.5	4559.5	34	1	1
1161992861149922457	42566.5	34	1	10291	11704	20573.5	293.5	1	1
7885867560742893415	1	1	1	1	1	1	1	1	1
10005374871788892455	293586	94	32566	11144.5	58531	191347	1886.5	1	1
514020217277207190	10492	20.5	7978	1949.5	1	566.5	146.5	1	1
16141038845282453380	1	1	1	1	1	1	1	1	1
10554588779495442013	29822.5	14.5	1	1	10454.5	19369	1	1	1
7129723992671490748	191.5	4	1	1	1	191.5	1	1	1
12074131220828470421	1	1	1	1	1	1	1	1	1
17252934949135297171	1	1	1	1	1	1	1	1	1
10196992655951628128	1	1	1	1	1	1	1	1	1
13105362170247312972	1	1	1	1	1	1	1	1	1
5860375504025972425	1	1	1	1	1	1	1	1	1
7903248847192368880	1	1	1	1	1	1	1	1	1
17721761282060003063	1	1	1	1	1	1	1	1	1
13932486263216498007	43240	56.5	1	6431.5	902.5	35908	308.5	1	1
15725046114489003673	259774	191.5	48302.5	4405	96097	110972	1529.5	1	1
4614054985483861541	64	2.5	64	1	1	1	1	1	1
1718743920770792200	1	1	1	1	1	1	1	1	1
6904958886309485336	1	1	1	1	1	1	1	1	1
9064819333701734976	97	2.5	97	1	1	1	1	1	1
3532746059160756547	79964.5	41.5	43978	1	14407	21581.5	1034.5	1	1
3858217269767097345	1	1	1	1	1	1	1	1	1
4803343018436633259	1	1	1	1	1	1	1	1	1
15918515184800110088	1	1	1	1	1	1	1	1	1
8334012076014978734	446156	85	237601	204880	3677.5	1	8249.5	1	1
17229508915245179546	28147	41.5	1	11968	13460.5	2720.5	2.5	1	1
5005931206602563327	150424	40	1	1	1202.5	149222	1745.5	1	1
8238172860141773036	6128.5	8.5	6128.5	1	1	1	1	1	1
3346299263378344920	1	1	1	1	1	1	1	1	1
15791162351805538613	1	1	1	1	1	1	1	1	1
10483212959824606847	27080.5	8.5	4733.5	1	6752.5	15596.5	1091.5	1	1
9928549574631927385	288532	170.5	14455	96490	90514	87076	2135.5	1	1
18376415703474352664	3091	10	799	1	389.5	1904.5	2.5	1	1
12028317179170544129	5516.5	5.5	1	5516.5	1	1	85	1	1
13075199334946837082	1	1	1	1	1	1	1	1	1
2969228932512123853	1	1	1	1	1	1	1	1	1
16078412319873924764	1	1	1	1	1	1	1	1	1
1793207950617652303	3821.5	5.5	1	1	1	3821.5	1	1	1
6980111259212569	349	10	1	59.5	223	68.5	1	1	1
8542196353170082502	389.5	4	1	1	59.5	331	1	1	1
8857970781663816048	1	1	1	1	1	1	1	1	1
2440195993769899357	28213	13	1	1	24148	4066	79	1	1
6267407423239861199	2546.5	4	1	1	1	2546.5	1	1	1
296019903821357760	420774	182.5	1933	35449	151501	231894	10591	1	1
14328643115114800638	1	1	1	1	1	1	1	1	1
5276113902427499257	1	1	1	1	1	1	1	1	1
13197856098054206125	27926.5	13	6856	698.5	7669	12706	941.5	1	1
3100557753293857719	16325.5	38.5	1	3512.5	9368.5	3446.5	19	1	1
8704687283799360360	65171.5	65.5	1	5275	24353.5	35545	61	1	1
2539196240454764113	1	1	1	1	1	1	1	1	1
13545903648531723674	8188	5.5	1579	1	1	6610	1	1	1
13577949820253910306	15730	20.5	3929.5	154	8381.5	3268	202	1	1
3950701756105779887	1	1	1	1	1	1	1	1	1
4190581546787915120	1	1	1	1	1	1	1	1	1
1857346560923698310	1	1	1	1	1	1	1	1	1
12486051089702975440	36733	19	25	1	16312	20398	161.5	1	1
4817982365130063912	22186	34	65.5	1	10738	11384.5	28	1	1
4840366286284440013	1088.5	2.5	376	1	1	713.5	1	1	1
17783661154412249222	1	1	1	1	1	1	1	1	1
2803952312792629818	178	2.5	1	178	1	1	1	1	1
18101366946889772794	1	1	1	1	1	1	1	1	1
9480131556844510318	1	1	1	1	1	1	1	1	1
9132318445008772455	3526	17.5	1	1037.5	74.5	2416	1	1	1
17485422847789754632	80.5	2.5	1	1	80.5	1	1	1	1
7208057220967836549	199244	161.5	14150.5	22277.5	70243	92576.5	2165.5	1	1
7378350742942958365	3941.5	14.5	484	94	1669	1697.5	1	1	1
18257376022163414770	1	1	1	1	1	1	1	1	1
2666526072741317183	1	1	1	1	1	1	1	1	1
5546639118072283830	1	1	1	1	1	1	1	1	1
1502545202087568265	1	1	1	1	1	1	1	1	1
16904860649549098987	1	1	1	1	1	1	1	1	1
7345493132240452568	1	1	1	1	1	1	1	1	1
14435293408546763061	23390.5	43	4292.5	9443.5	1885	7772.5	67	1	1
16431744841818631853	13568.5	8.5	842.5	5792.5	3269.5	3667	1	1	1
9891309922298227715	346639	116.5	4846	50777.5	182650	108368	65.5	1	1
7432706093191481398	1	1	1	1	1	1	1	1	1
12299469538740792990	244	10	1	5.5	1	239.5	1	1	1
7125439682259835317	1	1	1	1	1	1	1	1	1
12004646871722760014	34231	44.5	1	1412.5	7345	25475.5	850	1	1
1164299664443096193	1	1	1	1	1	1	1	1	1
6937638085464216165	38627.5	28	1	1	20413	18215.5	158.5	1	1
15923473634966969690	23101	13	1	3416.5	5059	14627.5	97	1	1
10613858295408118964	219582	221.5	82196.5	11114.5	40322.5	85951	2966.5	1	1
8002804393113212418	8977	7	1	1	8977	1	13	1	1
4978431324583049909	251052	100	1	113887	91388.5	45778	7378	1	1
17421766182605881146	1	1	1	1	1	1	1	1	1
8339655431077303998	1	1	1	1	1	1	1	1	1
9690266066905445102	1	1	1	1	1	1	1	1	1
9780953612007346325	8848	8.5	26.5	868	1	7955.5	34	1	1
4473731584316546365	800.5	2.5	1	1	800.5	1	1	1	1
4849463906423779685	1	1	1	1	1	1	1	1	1
1536157782515676827	8546.5	14.5	28	1	1	8519.5	37	1	1
8099666712463457263	51854.5	37	3280	3941.5	11255.5	33380.5	31	1	1
7946449066631159029	33797.5	25	1	1498	185.5	32116	197.5	1	1
6329916604304161153	1	1	1	1	1	1	1	1	1
3309559727640052950	1	1	1	1	1	1	1	1	1
5179665562478231573	1	1	1	1	1	1	1	1	1
18349742492453345313	5030.5	13	463	1	286	4283.5	1	1	1
16523879526738647775	1	1	1	1	1	1	1	1	1
14446869769387350220	1	1	1	1	1	1	1	1	1
8885785852109382635	1	1	1	1	1	1	1	1	1
11785679190113716140	628	2.5	1	628	1	1	1	1	1
5669659448443064807	1	1	1	1	1	1	1	1	1
12928030015596866328	18233.5	28	1	658	5369.5	12208	10	1	1
16786007343058400356	1	1	1	1	1	1	1	1	1
3861046831994788337	1	1	1	1	1	1	1	1	1
1617159031272391943	121729	64	32401	40982.5	16120	32228.5	352	1	1
227542823712935625	1	1	1	1	1	1	1	1	1
11514776420266606767	1	1	1	1	1	1	1	1	1
15089587515237390326	1	1	1	1	1	1	1	1	1
11257446928460715002	1	1	1	1	1	1	1	1	1
12346161567897624144	13349.5	13	2014	5072.5	3314.5	2951.5	49	1	1
11421699003235107568	109489	88	1	26551	74923	8017	785.5	1	1
3434155039937362307	5008	11.5	1	1210	116.5	3683.5	52	1	1
13667760543838514875	1	1	1	1	1	1	1	1	1
12258472876713931076	1	1	1	1	1	1	1	1	1
18335839491393035144	1	1	1	1	1	1	1	1	1
3420668915838531416	1	1	1	1	1	1	1	1	1
3903486381965747680	1157.5	4	1	1	137.5	1021	1	1	1
10873061095046553813	7460.5	11.5	1	1	3176.5	4285	214	1	1
8657169171838152226	245797	59.5	37412.5	631	34394.5	173362	10295.5	1	1
7989800232455573077	1	1	1	1	1	1	1	1	1
5957341190552447674	1	1	1	1	1	1	1	1	1
10483592240266256754	1	1	1	1	1	1	1	1	1
15528736154280191075	1	1	1	1	1	1	1	1	1
2042942743674306673	1	1	1	1	1	1	1	1	1
8212129852934089464	1	1	1	1	1	1	1	1	1
176823420198324660	1	1	1	1	1	1	1	1	1
3858727111649631757	117097	94	1	45041.5	28553.5	43504	3349	1	1
7107222211816163898	1	1	1	1	1	1	1	1	1
15522119787841461691	1	1	1	1	1	1	1	1	1
1151985234331731750	25	2.5	25	1	1	1	1	1	1
10068773096645840368	1	1	1	1	1	1	1	1	1
14153124103447316504	1	1	1	1	1	1	1	1	1
6189149978582298743	1	1	1	1	1	1	1	1	1
11692205084674427724	1	1	1	1	1	1	1	1	1
7345625854898366240	653192	58	203268	1	59336.5	390590	15506.5	1	1
5978678396810011033	1	1	1	1	1	1	1	1	1
1148919389485294766	16642	44.5	1	1624	11783.5	3236.5	25	1	1
7310430750338808270	9304	7	5795.5	1772.5	983.5	755.5	5.5	1	1
9980756444246129556	379	5.5	1	1	250	130	1	1	1
11909171576433491362	1	1	1	1	1	1	1	1	1
16698358159326716089	1	1	1	1	1	1	1	1	1
17169778681996384245	1	1	1	1	1	1	1	1	1
8363591001593121949	1	1	1	1	1	1	1	1	1
3777703350665472561	3770.5	14.5	1	1	647.5	3124	4	1	1
11146647558927981822	1	1	1	1	1	1	1	1	1
8390249107139222398	385489	86.5	222835	6922	9127	146608	9142	1	1
4349236683283983880	176.5	2.5	1	1	176.5	1	1	1	1
17485961339803383065	1	1	1	1	1	1	1	1	1
7244710067144609319	1169.5	13	1	431.5	739	1	1	1	1
13087969540617715395	380000	419.5	139606	97102	57040	86255.5	1192	1	1
16602817078335836284	62131	106	1	33994	27824.5	314.5	2245	1	1
2870850194679673966	31	2.5	1	1	31	1	1	1	1
9186161222162245370	496	7	1	1	482.5	14.5	28	1	1
2478096527787396741	1	1	1	1	1	1	1	1	1
8986613148270830594	1	1	1	1	1	1	1	1	1
11014772129202438067	1	1	1	1	1	1	1	1	1
14247449213548404874	1	1	1	1	1	1	1	1	1
8827427789308921847	1	1	1	1	1	1	1	1	1
17182751344479566837	14963.5	26.5	5662	1	5438.5	3865	401.5	1	1
12514478593627121571	2291.5	5.5	1	1	1183	1109.5	59.5	1	1
4321965065771637649	1639	13	782.5	1	98.5	760	20.5	1	1
1306008836070795336	1	1	1	1	1	1	1	1	1
418721401177409295	355206	89.5	123244	48589	71086	112290	6733	1	1
4789218594327413660	24811	55	1	17416	1124.5	6272.5	67	1	1
9290051473499153747	1	1	1	1	1	1	1	1	1
10537248604445764637	1	1	1	1	1	1	1	1	1
14904302915150057797	15530.5	22	1	1	9466	6065.5	73	1	1
12126520725240803787	55757.5	44.5	1	26933.5	27583	1243	832	1	1
12044457515214169696	1	1	1	1	1	1	1	1	1
10404673094249730024	85633	86.5	2959	17912.5	26947	37817.5	410.5	1	1
13896123292736562343	1	1	1	1	1	1	1	1	1
15263213970512011978	33832	41.5	1	43	24763	9028	314.5	1	1
12588881136364723823	109460	64	1657	1151.5	73532.5	33122.5	584.5	1	1
2444560620224488265	1	1	1	1	1	1	1	1	1
1790657673404788964	1	1	1	1	1	1	1	1	1
10689314600797667233	1	1	1	1	1	1	1	1	1
634752734706078794	1	1	1	1	1	1	1	1	1
17527431246771600098	1	1	1	1	1	1	1	1	1
15898870033423743901	1	1	1	1	1	1	1	1	1
16692104459716622074	1	1	1	1	1	1	1	1	1
9973297514669212606	23101	35.5	2768.5	1	6995.5	13339	14.5	1	1
11331422138475986517	139788	49	19195	26036.5	1	94558	1337.5	1	1
11664847591292864078	9257.5	7	1	1234	8024.5	1	230.5	1	1
3445688351973559153	10618	40	1	1	364	10255	29.5	1	1
11103242847637983537	55	5.5	1	1	29.5	26.5	1	1	1
5823518438901538573	1	1	1	1	1	1	1	1	1
16381878459427751144	1	1	1	1	1	1	1	1	1
13482519209474358500	4664.5	13	2045.5	95.5	98.5	2428	2.5	1	1
8349098664523891322	40336	25	1	1	17609.5	22727.5	80.5	1	1
17356974751554854248	6505	7	1	1	6505	1	197.5	1	1
16129923181206442385	38692	52	3668.5	10070.5	6193	18763	217	1	1
438878881196393580	86324.5	35.5	530.5	1	41393.5	44402.5	2530	1	1
295452474828204364	1	1	1	1	1	1	1	1	1
15057706958578865264	1	1	1	1	1	1	1	1	1
5255418164699317033	1	1	1	1	1	1	1	1	1
3914176330188630111	5203	2.5	1	5203	1	1	119.5	1	1
15318502455195899238	883974	575.5	56494	253200	194044	380239	18850	1	1
12283074901317494705	3997	10	1	491.5	3421	86.5	7	1	1
14852746958166901626	31778.5	68.5	1141	6577	5693.5	18370	40	1	1
12274994637554556752	1193.5	4	1	1	1193.5	1	85	1	1
5588679947124340502	3560.5	22	202	3085	256	20.5	11.5	1	1
14468806648472705857	1	1	1	1	1	1	1	1	1
4172351937448677729	1	1	1	1	1	1	1	1	1
9552038319359520024	1	1	1	1	1	1	1	1	1
16996505380089581955	1	1	1	1	1	1	1	1	1
16851420907735788904	1	1	1	1	1	1	1	1	1
9176582849695736932	1	1	1	1	1	1	1	1	1
16761224785399984338	18313	89.5	1	1	15784	2530	7	1	1
9222497608613711828	2492.5	11.5	1	10	1540	944.5	4	1	1
3684556121329177609	11692	38.5	6773.5	128.5	1615	3178	1	1	1
14752913494118363504	2266	13	1	1	65.5	2201.5	1	1	1
6491792992837852125	19745.5	29.5	2420.5	875.5	6286	10166.5	247	1	1
11309586869474279398	5549.5	8.5	2848	1	1294	1409.5	1	1	1
9032181654703476253	66566.5	53.5	1	5047	34612	26909.5	1604.5	1	1
6117629566131444686	1	1	1	1	1	1	1	1	1
9190525443628573950	1	1	1	1	1	1	1	1	1
16560900051948735642	1	1	1	1	1	1	1	1	1
14318279513079894320	119977	44.5	32401	34943.5	27955	24680.5	19	1	1
9098127664887262899	153504	164.5	5420.5	15676	82694.5	49715.5	2638	1	1
7433955996479289106	27472	31	1	295	5702.5	21476.5	512.5	1	1
11067982285898905146	22130.5	20.5	1	1	15505	6626.5	28	1	1
12074464320850218373	2176	10	1	1	1	2176	1	1	1
6363252313017802540	1	1	1	1	1	1	1	1	1
2098591421382512222	1	1	1	1	1	1	1	1	1
16188100878678695531	1424.5	4	1	1	1	1424.5	1	1	1
2308613132819652549	1	1	1	1	1	1	1	1	1
14655500697225157152	187872	112	1	7655.5	22574.5	157644	4001.5	1	1
10575223516182155558	1	1	1	1	1	1	1	1	1
13543202324526140226	91394.5	145	3862	19310.5	53887	14338	11.5	1	1
13254321348915967898	161390	161.5	43681	46243	50042.5	21427	2489.5	1	1
1264469438949499238	1	1	1	1	1	1	1	1	1
14503848265540395921	1	1	1	1	1	1	1	1	1
7974874455736838672	1	1	1	1	1	1	1	1	1
3738333232305062676	1	1	1	1	1	1	1	1	1
17497228628978211961	1	1	1	1	1	1	1	1	1
18291486680652708547	9319	25	1	2393.5	5920	1007.5	26.5	1	1
10862208914307989377	1	1	1	1	1	1	1	1	1
30914334965957556	1	1	1	1	1	1	1	1	1
15198602284776067849	101160	77.5	75098.5	10868.5	1	15194.5	1516	1	1
8918743828092853312	1	1	1	1	1	1	1	1	1
9628989991297445157	1	1	1	1	1	1	1	1	1
12665429466198996330	1	1	1	1	1	1	1	1	1
18061925894741387340	1	1	1	1	1	1	1	1	1
18215635028146907566	312892	61	10844.5	38884	40487.5	222679	4435	1	1
14551030199892263089	222326	68.5	85438	1	5522.5	131368	5578	1	1
10791207920447123146	1	1	1	1	1	1	1	1	1
14088613713472322897	1	1	1	1	1	1	1	1	1
7345362912316274908	1	1	1	1	1	1	1	1	1
13820919836161303561	1	1	1	1	1	1	1	1	1
9661099637545881818	752341	157	159674	81973	115591	395106	15628	1	1
8071738104121331315	8609.5	16	1	1	931	7679.5	4	1	1
10727274609104035557	13015	16	985	3496	8536	1	112	1	1
3238626607738183915	1	1	1	1	1	1	1	1	1
3234553043329472178	229	4	229	1	1	1	2.5	1	1
11218495991186409854	28070.5	14.5	1	8005	12224.5	7843	1	1	1
5045654439799997311	1	1	1	1	1	1	1	1	1
5057758083125328818	1	1	1	1	1	1	1	1	1
13241551178567210620	1	1	1	1	1	1	1	1	1
12279666981731279096	1	1	1	1	1	1	1	1	1
9271912174771307524	1	1	1	1	1	1	1	1	1
8824463760580807463	42697	37	1	24209.5	18488.5	1	5.5	1	1
7238291765522157429	59290	94	21238	2870.5	2701	32483.5	1147	1	1
217129978467125197	15869.5	31	9835	1	1	6035.5	4	1	1
6821771607739510322	2729.5	4	1	1	82	2648.5	1	1	1
2924208784053099664	21145	8.5	1	1	14005	7141	710.5	1	1
16624296833120933428	19258	19	3076	1	7247.5	8936.5	1	1	1
4741535892549758022	8071	14.5	1	235	5411.5	2426.5	16	1	1
7789347002174329278	1	1	1	1	1	1	1	1	1
4725692894424611114	1	1	1	1	1	1	1	1	1
9044022215573084497	1	1	1	1	1	1	1	1	1
15319801930789531801	1	1	1	1	1	1	1	1	1
3347141427452992093	1	1	1	1	1	1	1	1	1
13575907234661264000	1	1	1	1	1	1	1	1	1
6807319410946898479	18469	16	1	8864.5	2183.5	7423	422.5	1	1
194552670515857139	1	1	1	1	1	1	1	1	1
15907975258810366128	1	1	1	1	1	1	1	1	1
8237930324896882654	259	4	1	1	113.5	146.5	1	1	1
9214167946236121166	163190	52	14668	1	35356	113168	4426	1	1
593800347557667243	7522	17.5	1	1	3701.5	3821.5	23.5	1	1
6423504646148998398	94760.5	55	38237.5	142	20111.5	36272.5	3911.5	1	1
2672219502720354303	1	1	1	1	1	1	1	1	1
12866706903726267718	1	1	1	1	1	1	1	1	1
6184789025005992342	1	1	1	1	1	1	1	1	1
9317611839253142689	1	1	1	1	1	1	1	1	1
17893289704449554106	50959	67	2684.5	21500.5	22375	4402	40	1	1
3807800020800326214	1	1	1	1	1	1	1	1	1
6010167999900657685	1	1	1	1	1	1	1	1	1
1626577466040881209	1988.5	7	181	1	1720	89.5	1	1	1
17638204444162568428	23017	31	1	95.5	3943	18980.5	166	1	1
10675391793278541002	1	1	1	1	1	1	1	1	1
1018105573769193359	1	1	1	1	1	1	1	1	1
13855335567241742651	32.5	2.5	1	1	1	32.5	8.5	1	1
575466937710053887	1	1	1	1	1	1	1	1	1
10753256210903603230	1	1	1	1	1	1	1	1	1
18322107205380343697	1	1	1	1	1	1	1	1	1
16793415278830791323	1	1	1	1	1	1	1	1	1
13928753285491559731	1	1	1	1	1	1	1	1	1
4006382002625613944	9409	22	8.5	152.5	7360	1891	188.5	1	1
17578725486646527046	2767	4	1	1183	1585	1	10	1	1
4838694643814853955	1	1	1	1	1	1	1	1	1
3886609709552418490	1	1	1	1	1	1	1	1	1
2276919833072389935	14408.5	8.5	1	1	14408.5	1	1	1	1
4581617574502463051	25655.5	34	1	242.5	5971	19444	133	1	1
16984885338964057002	35950	22	1	1	3961	31990	1928.5	1	1
8671302632979781272	1	1	1	1	1	1	1	1	1
13602251774996004294	1	1	1	1	1	1	1	1	1
8253924623818706626	1	1	1	1	1	1	1	1	1
3673439098307357468	1	1	1	1	1	1	1	1	1
15949958812057563024	1349.5	10	97	1253.5	1	1	1	1	1
12982729782818325310	115	2.5	1	115	1	1	1	1	1
459243456941262109	1	1	1	1	1	1	1	1	1
13069715276155601543	7321	7	1	1	4675	2647	1	1	1
2789924607468321519	23.5	2.5	1	1	1	23.5	1	1	1
1086726569149963082	19327	56.5	1058.5	8306.5	370	9595	1	1	1
17349759990490643633	108985	16	16306	1	67795	24886	11042.5	1	1
10068301316986150887	260425	344.5	4954	60713.5	133714	61046.5	1174	1	1
3530759260961072008	1	1	1	1	1	1	1	1	1
244921481509220792	1	1	1	1	1	1	1	1	1
7966470088008065991	1	1	1	1	1	1	1	1	1
7095596783307556659	1	1	1	1	1	1	1	1	1
3861273878516633009	1	1	1	1	1	1	1	1	1
3129224677845331550	1	1	1	1	1	1	1	1	1
1360057875621611921	346	4	1	1	1	346	1	1	1
6442652427397871071	1832.5	4	1	1	1	1832.5	1	1	1
4987219181071776227	1399	7	1	1	596.5	803.5	1	1	1
17386056714204319804	1	1	1	1	1	1	1	1	1
5460197605719916377	1	1	1	1	1	1	1	1	1
6343271267071141621	1	1	1	1	1	1	1	1	1
1310250087261247683	1	1	1	1	1	1	1	1	1
18317735737528014344	1	1	1	1	1	1	1	1	1
974459474901835060	1	1	1	1	1	1	1	1	1
13631920129355062549	180146	154	11803	17432.5	47758	103156	2636.5	1	1
10507396815772474379	12367	13	1	1	8332	4036	83.5	1	1
1926917731852774850	463	4	1	427	37	1	1	1	1
